NewName,Author,Family,Order,Class,Phylum,Taxonomy,OrigName,LifeForm,Region,PresentStatus,FirstRecord,FirstRecord_orig,DataQuality,Source,Harvest Point,Region2
Trifolium glomeratum,,Leguminosae,,,Tracheophyta,TPL,Trifolium glomeratum,Vascular plants,Hawaiian Islands,,1932,1932,,Me,Complete Compiled Publication,Pacific Islands
Bellis perennis,,Compositae,,,Tracheophyta,TPL,Bellis perennis,Vascular plants,Hawaiian Islands,,1933,1933,,Me,Complete Compiled Publication,Pacific Islands
Bromus tectorum,,Poaceae,,,Tracheophyta,TPL,Bromus tectorum,Vascular plants,Hawaiian Islands,,1933,1933,,Me,Complete Compiled Publication,Pacific Islands
Cardamine hirsuta,,Brassicaceae,,,Tracheophyta,TPL,Cardamine hirsuta,Vascular plants,Hawaiian Islands,,1933,1933,,Me,Complete Compiled Publication,Pacific Islands
Desmodium cajanifolium,,Leguminosae,,,Tracheophyta,TPL,Desmodium cajanifolium,Vascular plants,Hawaiian Islands,,1933,1933,,Me,Complete Compiled Publication,Pacific Islands
Heliotropium foertherianum,,Boraginaceae,,,Tracheophyta,TPL,Heliotropium foertherianum,Vascular plants,Hawaiian Islands,,1933,1933,,Me,Complete Compiled Publication,Pacific Islands
Lophospermum erubescens,,Plantaginaceae,,,Tracheophyta,TPL,Lophospermum erubescens,Vascular plants,Hawaiian Islands,,1933,1933,,Me,Complete Compiled Publication,Pacific Islands
Solanum linnaeanum,,Solanaceae,,,Tracheophyta,TPL,Solanum linnaeanum,Vascular plants,Hawaiian Islands,,1933,1933,,Me,Complete Compiled Publication,Pacific Islands
Crepis capillaris,,Compositae,,,Tracheophyta,TPL,Crepis capillaris,Vascular plants,Hawaiian Islands,,1934,1934,,Me,Complete Compiled Publication,Pacific Islands
Ludwigia palustris,,Onagraceae,,,Tracheophyta,TPL,Ludwigia palustris,Vascular plants,Hawaiian Islands,,1934,1934,,Me,Complete Compiled Publication,Pacific Islands
Monochoria vaginalis,,Pontederiaceae,,,Tracheophyta,TPL,Monochoria vaginalis,Vascular plants,Hawaiian Islands,,1934,1934,,Me,Complete Compiled Publication,Pacific Islands
Pluchea x_fosbergii,,,,,Tracheophyta,TPL,Pluchea x_fosbergii,Vascular plants,Hawaiian Islands,,1934,1934,,Me,Complete Compiled Publication,Pacific Islands
Alternanthera sessilis,,Amaranthaceae,,,Tracheophyta,TPL,Alternanthera sessilis,Vascular plants,Hawaiian Islands,,1935,1935,,Me,Complete Compiled Publication,Pacific Islands
Arenaria serpyllifolia,,Caryophyllaceae,,,Tracheophyta,TPL,Arenaria serpyllifolia,Vascular plants,Hawaiian Islands,,1935,1935,,Me,Complete Compiled Publication,Pacific Islands
Casuarina glauca,,Casuarinaceae,,,Tracheophyta,TPL,Casuarina glauca,Vascular plants,Hawaiian Islands,,1935,1935,,Me,Complete Compiled Publication,Pacific Islands
Cheilanthes viridis,,Pteridaceae,,,Tracheophyta,TPL,Cheilanthes viridis,Vascular plants,Hawaiian Islands,,1935,1935,,Me,Complete Compiled Publication,Pacific Islands
Cyperus compressus,,Cyperaceae,,,Tracheophyta,TPL,Cyperus compressus,Vascular plants,Hawaiian Islands,,1935,1935,,Me,Complete Compiled Publication,Pacific Islands
Lepidium densiflorum,,Brassicaceae,,,Tracheophyta,TPL,Lepidium densiflorum,Vascular plants,Hawaiian Islands,,1935,1935,,Me,Complete Compiled Publication,Pacific Islands
Pseudelephantopus spicatus,,Compositae,,,Tracheophyta,TPL,Pseudelephantopus spicatus,Vascular plants,Hawaiian Islands,,1935,1935,,Me,Complete Compiled Publication,Pacific Islands
Raphanus raphanistrum,,Brassicaceae,,,Tracheophyta,TPL,Raphanus sativus,Vascular plants,Hawaiian Islands,,1935,1935,,Me,Complete Compiled Publication,Pacific Islands
Ammannia coccinea,,Lythraceae,,,Tracheophyta,TPL,Ammannia coccinea,Vascular plants,Hawaiian Islands,,1936,1936,,Me,Complete Compiled Publication,Pacific Islands
Arrhenatherum elatius,,Poaceae,,,Tracheophyta,TPL,Arrhenatherum elatius,Vascular plants,Hawaiian Islands,,1936,1936,,Me,Complete Compiled Publication,Pacific Islands
Bothriochloa pertusa,,Poaceae,,,Tracheophyta,TPL,Bothriochloa pertusa,Vascular plants,Hawaiian Islands,,1936,1936,,Me,Complete Compiled Publication,Pacific Islands
Bothriospermum tenellum,,Boraginaceae,,,Tracheophyta,TPL,Bothriospermum tenellum,Vascular plants,Hawaiian Islands,,1936,1936,,Me,Complete Compiled Publication,Pacific Islands
Bromus sterilis,,Poaceae,,,Tracheophyta,TPL,Bromus sterilis,Vascular plants,Hawaiian Islands,,1936,1936,,Me,Complete Compiled Publication,Pacific Islands
Cyperus haspan,,Cyperaceae,,,Tracheophyta,TPL,Cyperus haspan,Vascular plants,Hawaiian Islands,,1936,1936,,Me,Complete Compiled Publication,Pacific Islands
Dichanthium tenue,,Poaceae,,,Tracheophyta,TPL,Dichanthium tenue,Vascular plants,Hawaiian Islands,,1936,1936,,Me,Complete Compiled Publication,Pacific Islands
Fitchia speciosa,,Compositae,,,Tracheophyta,TPL,Fitchia speciosa,Vascular plants,Hawaiian Islands,,1936,1936,,Me,Complete Compiled Publication,Pacific Islands
Hordeum brachyantherum,,Poaceae,,,Tracheophyta,TPL,Hordeum brachyantherum,Vascular plants,Hawaiian Islands,,1936,1936,,Me,Complete Compiled Publication,Pacific Islands
Juncus effusus,,Juncaceae,,,Tracheophyta,TPL,Juncus effusus,Vascular plants,Hawaiian Islands,,1936,1936,,Me,Complete Compiled Publication,Pacific Islands
Mentha spicata,,Lamiaceae,,,Tracheophyta,TPL,Mentha x_spicata,Vascular plants,Hawaiian Islands,,1936,1936,,Me,Complete Compiled Publication,Pacific Islands
Nephrolepis falcata,,Nephrolepidaceae,,,Tracheophyta,TPL,Nephrolepis falcata cv. Furcans,Vascular plants,Hawaiian Islands,,1936,1936,,Me,Complete Compiled Publication,Pacific Islands
Paspalum distichum,,Poaceae,,,Tracheophyta,TPL,Paspalum distichum,Vascular plants,Hawaiian Islands,,1936,1936,,Me,Complete Compiled Publication,Pacific Islands
Paspalum vaginatum,,Poaceae,,,Tracheophyta,TPL,Paspalum vaginatum,Vascular plants,Hawaiian Islands,,1936,1936,,Me,Complete Compiled Publication,Pacific Islands
Sechium edule,,Cucurbitaceae,,,Tracheophyta,TPL,Sechium edule,Vascular plants,Hawaiian Islands,,1936,1936,,Me,Complete Compiled Publication,Pacific Islands
Senna surattensis,,Leguminosae,,,Tracheophyta,TPL,Senna surattensis,Vascular plants,Hawaiian Islands,,1936,1936,,Me,Complete Compiled Publication,Pacific Islands
Sherardia arvensis,,Rubiaceae,,,Tracheophyta,TPL,Sherardia arvensis,Vascular plants,Hawaiian Islands,,1936,1936,,Me,Complete Compiled Publication,Pacific Islands
Tragus berteronianus,,Poaceae,,,Tracheophyta,TPL,Tragus berteronianus,Vascular plants,Hawaiian Islands,,1936,1936,,Me,Complete Compiled Publication,Pacific Islands
Alternanthera ficoidea,,Amaranthaceae,,,Tracheophyta,TPL,Alternanthera tenella,Vascular plants,Hawaiian Islands,,1937,1937,,Me,Complete Compiled Publication,Pacific Islands
Ardisia elliptica,,Primulaceae,,,Tracheophyta,TPL,Ardisia elliptica,Vascular plants,Hawaiian Islands,,1937,1937,,Me,Complete Compiled Publication,Pacific Islands
Asystasia gangetica,,Acanthaceae,,,Tracheophyta,TPL,Asystasia gangetica,Vascular plants,Hawaiian Islands,,1937,1937,,Me,Complete Compiled Publication,Pacific Islands
Atriplex suberecta,,Amaranthaceae,,,Tracheophyta,TPL,Atriplex suberecta,Vascular plants,Hawaiian Islands,,1937,1937,,Me,Complete Compiled Publication,Pacific Islands
Azolla filiculoides,,Salviniaceae,,,Tracheophyta,TPL,Azolla filiculoides,Vascular plants,Hawaiian Islands,,1937,1937,,Me,Complete Compiled Publication,Pacific Islands
Bromus rubens,,Poaceae,,,Tracheophyta,TPL,Bromus rubens,Vascular plants,Hawaiian Islands,,1937,1937,,Me,Complete Compiled Publication,Pacific Islands
Clitoria ternatea,,Leguminosae,,,Tracheophyta,TPL,Clitoria ternatea,Vascular plants,Hawaiian Islands,,1937,1937,,Me,Complete Compiled Publication,Pacific Islands
Coriandrum sativum,,Apiaceae,,,Tracheophyta,TPL,Coriandrum sativum,Vascular plants,Hawaiian Islands,,1937,1937,,Me,Complete Compiled Publication,Pacific Islands
Derris elliptica,,Leguminosae,,,Tracheophyta,TPL,Derris elliptica,Vascular plants,Hawaiian Islands,,1937,1937,,Me,Complete Compiled Publication,Pacific Islands
Desmanthus pernambucanus,,Leguminosae,,,Tracheophyta,TPL,Desmanthus pernambucanus,Vascular plants,Hawaiian Islands,,1937,1937,,Me,Complete Compiled Publication,Pacific Islands
Eragrostis leptostachya,,Poaceae,,,Tracheophyta,TPL,Eragrostis leptostachya,Vascular plants,Hawaiian Islands,,1937,1937,,Me,Complete Compiled Publication,Pacific Islands
Flaveria trinervia,,Compositae,,,Tracheophyta,TPL,Flaveria trinervia,Vascular plants,Hawaiian Islands,,1937,1937,,Me,Complete Compiled Publication,Pacific Islands
Jatropha curcas,,Euphorbiaceae,,,Tracheophyta,TPL,Jatropha curcas,Vascular plants,Hawaiian Islands,,1937,1937,,Me,Complete Compiled Publication,Pacific Islands
Leptospermum polygalifolium,,Myrtaceae,,,Tracheophyta,TPL,Leptospermum polygalifolium subsp. polygalifolium,Vascular plants,Hawaiian Islands,,1937,1937,,Me,Complete Compiled Publication,Pacific Islands
Lotus subbiflorus,,Leguminosae,,,Tracheophyta,TPL,Lotus subbiflorus,Vascular plants,Hawaiian Islands,,1937,1937,,Me,Complete Compiled Publication,Pacific Islands
Medicago minima,,Leguminosae,,,Tracheophyta,TPL,Medicago minima,Vascular plants,Hawaiian Islands,,1937,1937,,Me,Complete Compiled Publication,Pacific Islands
Passiflora tarminiana,,Passifloraceae,,,Tracheophyta,TPL,Passiflora tarminiana,Vascular plants,Hawaiian Islands,,1937,1937,,Me,Complete Compiled Publication,Pacific Islands
Rhizophora mangle,,Rhizophoraceae,,,Tracheophyta,TPL,Rhizophora mangle,Vascular plants,Hawaiian Islands,,1937,1937,,Me,Complete Compiled Publication,Pacific Islands
Rytidosperma biannulare,,Poaceae,,,Tracheophyta,TPL,Rytidosperma biannulare,Vascular plants,Hawaiian Islands,,1937,1937,,Me,Complete Compiled Publication,Pacific Islands
Rytidosperma caespitosum,,Poaceae,,,Tracheophyta,TPL,Rytidosperma caespitosum,Vascular plants,Hawaiian Islands,,1937,1937,,Me,Complete Compiled Publication,Pacific Islands
Saccharum spontaneum,,Poaceae,,,Tracheophyta,TPL,Saccharum spontaneum,Vascular plants,Hawaiian Islands,,1937,1937,,Me,Complete Compiled Publication,Pacific Islands
Tecoma stans,,Bignoniaceae,,,Tracheophyta,TPL,Tecoma stans,Vascular plants,Hawaiian Islands,,1937,1937,,Me,Complete Compiled Publication,Pacific Islands
Avena sativa,,Poaceae,,,Tracheophyta,TPL,Avena sativa,Vascular plants,Hawaiian Islands,,1938,1938,,Me,Complete Compiled Publication,Pacific Islands
Cenchrus clandestinus,,Poaceae,,,Tracheophyta,TPL,Cenchrus clandestinus,Vascular plants,Hawaiian Islands,,1938,1938,,Me,Complete Compiled Publication,Pacific Islands
Coreopsis lanceolata,,Compositae,,,Tracheophyta,TPL,Coreopsis lanceolata,Vascular plants,Hawaiian Islands,,1938,1938,,Me,Complete Compiled Publication,Pacific Islands
Deparia petersenii,,Athyriaceae,,,Tracheophyta,TPL,Deparia petersenii subsp. petersenii,Vascular plants,Hawaiian Islands,,1938,1938,,Me,Complete Compiled Publication,Pacific Islands
Dichelachne micrantha,,Poaceae,,,Tracheophyta,TPL,Dichelachne micrantha,Vascular plants,Hawaiian Islands,,1938,1938,,Me,Complete Compiled Publication,Pacific Islands
Eragrostis cylindriflora,,Poaceae,,,Tracheophyta,TPL,Eragrostis trichophora,Vascular plants,Hawaiian Islands,,1938,1938,,Me,Complete Compiled Publication,Pacific Islands
Fragaria vesca,,Rosaceae,,,Tracheophyta,TPL,Fragaria vesca,Vascular plants,Hawaiian Islands,,1938,1938,,Me,Complete Compiled Publication,Pacific Islands
Gahnia lacera,,Cyperaceae,,,Tracheophyta,TPL,Gahnia lacera,Vascular plants,Hawaiian Islands,,1938,1938,,Me,Complete Compiled Publication,Pacific Islands
Pennisetum villosum,,Poaceae,,,Tracheophyta,TPL,Cenchrus longisetus,Vascular plants,Hawaiian Islands,,1938,1938,,Me,Complete Compiled Publication,Pacific Islands
Persicaria punctata,,Polygonaceae,,,Tracheophyta,TPL,Persicaria punctata,Vascular plants,Hawaiian Islands,,1938,1938,,Me,Complete Compiled Publication,Pacific Islands
Petrorhagia dubia,,Caryophyllaceae,,,Tracheophyta,TPL,Petrorhagia velutina,Vascular plants,Hawaiian Islands,,1938,1938,,Me,Complete Compiled Publication,Pacific Islands
Pistia stratiotes,,Araceae,,,Tracheophyta,TPL,Pistia stratiotes,Vascular plants,Hawaiian Islands,,1938,1938,,Me,Complete Compiled Publication,Pacific Islands
Thunbergia fragrans,,Acanthaceae,,,Tracheophyta,TPL,Thunbergia fragrans,Vascular plants,Hawaiian Islands,,1938,1938,,Me,Complete Compiled Publication,Pacific Islands
Tragopogon porrifolius,,Compositae,,,Tracheophyta,TPL,Tragopogon porrifolius,Vascular plants,Hawaiian Islands,,1938,1938,,Me,Complete Compiled Publication,Pacific Islands
Trifolium pratense,,Leguminosae,,,Tracheophyta,TPL,Trifolium pratense var. sativum,Vascular plants,Hawaiian Islands,,1938,1938,,Me,Complete Compiled Publication,Pacific Islands
Urtica urens,,Urticaceae,,,Tracheophyta,TPL,Urtica urens,Vascular plants,Hawaiian Islands,,1938,1938,,Me,Complete Compiled Publication,Pacific Islands
Vicia sativa,,Leguminosae,,,Tracheophyta,TPL,Vicia sativa subsp. nigra,Vascular plants,Hawaiian Islands,,1938,1938,,Me,Complete Compiled Publication,Pacific Islands
Desmodium tortuosum,,Leguminosae,,,Tracheophyta,TPL,Desmodium tortuosum,Vascular plants,Hawaiian Islands,,1939,1939,,Me,Complete Compiled Publication,Pacific Islands
Dianthus armeria,,Caryophyllaceae,,,Tracheophyta,TPL,Dianthus armeria subsp. armeria,Vascular plants,Hawaiian Islands,,1939,1939,,Me,Complete Compiled Publication,Pacific Islands
Digitaria eriantha,,Poaceae,,,Tracheophyta,TPL,Digitaria eriantha,Vascular plants,Hawaiian Islands,,1939,1939,,Me,Complete Compiled Publication,Pacific Islands
Ehrharta calycina,,Poaceae,,,Tracheophyta,TPL,Ehrharta calycina,Vascular plants,Hawaiian Islands,,1939,1939,,Me,Complete Compiled Publication,Pacific Islands
Ehrharta erecta,,Poaceae,,,Tracheophyta,TPL,Ehrharta erecta,Vascular plants,Hawaiian Islands,,1939,1939,,Me,Complete Compiled Publication,Pacific Islands
Hyparrhenia rufa,,Poaceae,,,Tracheophyta,TPL,Hyparrhenia rufa,Vascular plants,Hawaiian Islands,,1939,1939,,Me,Complete Compiled Publication,Pacific Islands
Impatiens walleriana,,Balsaminaceae,,,Tracheophyta,TPL,Impatiens walleriana,Vascular plants,Hawaiian Islands,,1939,1939,,Me,Complete Compiled Publication,Pacific Islands
Lobularia maritima,,Brassicaceae,,,Tracheophyta,TPL,Lobularia maritima,Vascular plants,Hawaiian Islands,,1939,1939,,Me,Complete Compiled Publication,Pacific Islands
Lupinus angustifolius,,Leguminosae,,,Tracheophyta,TPL,Lupinus angustifolius,Vascular plants,Hawaiian Islands,,1939,1939,,Me,Complete Compiled Publication,Pacific Islands
Oenothera laciniata,,Onagraceae,,,Tracheophyta,TPL,Oenothera laciniata,Vascular plants,Hawaiian Islands,,1939,1939,,Me,Complete Compiled Publication,Pacific Islands
Panicum dichotomiflorum,,Poaceae,,,Tracheophyta,TPL,Panicum dichotomiflorum,Vascular plants,Hawaiian Islands,,1939,1939,,Me,Complete Compiled Publication,Pacific Islands
Paspalum paniculatum,,Poaceae,,,Tracheophyta,TPL,Paspalum paniculatum,Vascular plants,Hawaiian Islands,,1939,1939,,Me,Complete Compiled Publication,Pacific Islands
Schizachyrium scoparium,,Poaceae,,,Tracheophyta,TPL,Schizachyrium scoparium,Vascular plants,Hawaiian Islands,,1939,1939,,Me,Complete Compiled Publication,Pacific Islands
Trifolium subterraneum,,Leguminosae,,,Tracheophyta,TPL,Trifolium subterraneum,Vascular plants,Hawaiian Islands,,1939,1939,,Me,Complete Compiled Publication,Pacific Islands
Typha domingensis,,Typhaceae,,,Tracheophyta,TPL,Typha domingensis,Vascular plants,Hawaiian Islands,,1939,1939,,Me,Complete Compiled Publication,Pacific Islands
Brachiaria brizantha,,Poaceae,,,Tracheophyta,TPL,Urochloa brizantha,Vascular plants,Hawaiian Islands,,1940,1940,,Me,Complete Compiled Publication,Pacific Islands
Brachiaria plantaginea,,Poaceae,,,Tracheophyta,TPL,Urochloa plantaginea,Vascular plants,Hawaiian Islands,,1940,1940,,Me,Complete Compiled Publication,Pacific Islands
Cenchrus americanus,,Poaceae,,,Tracheophyta,TPL,Cenchrus americanus,Vascular plants,Hawaiian Islands,,1940,1940,,Me,Complete Compiled Publication,Pacific Islands
Cenchrus setigerus,,,,,Tracheophyta,TPL,Cenchrus setigerus,Vascular plants,Hawaiian Islands,,1940,1940,,Me,Complete Compiled Publication,Pacific Islands
Dichanthium annulatum,,Poaceae,,,Tracheophyta,TPL,Dichanthium annulatum,Vascular plants,Hawaiian Islands,,1940,1940,,Me,Complete Compiled Publication,Pacific Islands
Digitaria abyssinica,,Poaceae,,,Tracheophyta,TPL,Digitaria abyssinica,Vascular plants,Hawaiian Islands,,1940,1940,,Me,Complete Compiled Publication,Pacific Islands
Jacquemontia pentantha,,Convolvulaceae,,,Tracheophyta,TPL,Jacquemontia pentantha,Vascular plants,Hawaiian Islands,,1940,1940,,Me,Complete Compiled Publication,Pacific Islands
Leptospermum scoparium,,Myrtaceae,,,Tracheophyta,TPL,Leptospermum scoparium,Vascular plants,Hawaiian Islands,,1940,1940,,Me,Complete Compiled Publication,Pacific Islands
Malachra alceifolia,,Malvaceae,,,Tracheophyta,TPL,Malachra alceifolia,Vascular plants,Hawaiian Islands,,1940,1940,,Me,Complete Compiled Publication,Pacific Islands
Paspalum malacophyllum,,Poaceae,,,Tracheophyta,TPL,Paspalum malacophyllum,Vascular plants,Hawaiian Islands,,1940,1940,,Me,Complete Compiled Publication,Pacific Islands
Pseudogynoxys chenopodioides,,Compositae,,,Tracheophyta,TPL,Pseudogynoxys chenopodioides,Vascular plants,Hawaiian Islands,,1940,1940,,Me,Complete Compiled Publication,Pacific Islands
Senna obtusifolia,,Leguminosae,,,Tracheophyta,TPL,Senna obtusifolia,Vascular plants,Hawaiian Islands,,1940,1940,,Me,Complete Compiled Publication,Pacific Islands
Trifolium resupinatum,,Leguminosae,,,Tracheophyta,TPL,Trifolium resupinatum,Vascular plants,Hawaiian Islands,,1940,1940,,Me,Complete Compiled Publication,Pacific Islands
Ischaemum timorense,,Poaceae,,,Tracheophyta,TPL,Ischaemum timorense,Vascular plants,Hawaiian Islands,,1941,1941,,Me,Complete Compiled Publication,Pacific Islands
Plantago aristata,,Plantaginaceae,,,Tracheophyta,TPL,Plantago aristata,Vascular plants,Hawaiian Islands,,1941,1941,,Me,Complete Compiled Publication,Pacific Islands
Trisetum flavescens,,Poaceae,,,Tracheophyta,TPL,Trisetum flavescens,Vascular plants,Hawaiian Islands,,1941,1941,,Me,Complete Compiled Publication,Pacific Islands
Acacia mearnsii,,Leguminosae,,,Tracheophyta,TPL,Acacia mearnsii,Vascular plants,Hawaiian Islands,,1942,1942,,Me,Complete Compiled Publication,Pacific Islands
Leonotis nepetifolia,,Lamiaceae,,,Tracheophyta,TPL,Leonotis nepetifolia,Vascular plants,Hawaiian Islands,,1942,1942,,Me,Complete Compiled Publication,Pacific Islands
Phaius tankarvilleae,,,,,Tracheophyta,TPL,Phaius tankarvilleae,Vascular plants,Hawaiian Islands,,1942,1942,,Me,Complete Compiled Publication,Pacific Islands
Cotula australis,,Compositae,,,Tracheophyta,TPL,Cotula australis,Vascular plants,Hawaiian Islands,,1943,1943,,Me,Complete Compiled Publication,Pacific Islands
Hibiscus mutabilis,,Malvaceae,,,Tracheophyta,TPL,Hibiscus mutabilis,Vascular plants,Hawaiian Islands,,1943,1943,,Me,Complete Compiled Publication,Pacific Islands
Hypericum mutilum,,Hypericaceae,,,Tracheophyta,TPL,Hypericum mutilum subsp. mutilum,Vascular plants,Hawaiian Islands,,1943,1943,,Me,Complete Compiled Publication,Pacific Islands
Ipomoea triloba,,Convolvulaceae,,,Tracheophyta,TPL,Ipomoea triloba,Vascular plants,Hawaiian Islands,,1943,1943,,Me,Complete Compiled Publication,Pacific Islands
Ranunculus muricatus,,Ranunculaceae,,,Tracheophyta,TPL,Ranunculus muricatus,Vascular plants,Hawaiian Islands,,1943,1943,,Me,Complete Compiled Publication,Pacific Islands
Sisyrinchium rosulatum,,Iridaceae,,,Tracheophyta,TPL,Sisyrinchium exile,Vascular plants,Hawaiian Islands,,1943,1943,,Me,Complete Compiled Publication,Pacific Islands
