NewName,Author,Family,Order,Class,Phylum,Taxonomy,OrigName,LifeForm,Region,PresentStatus,FirstRecord,FirstRecord_orig,DataQuality,Source,Harvest Point,Region2
Acalypha indica,L.,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,TPL,Acalypha indica,Vascular plants,Hawaiian Islands,,1888,1888,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Acanthospermum australe,(Loefl.) Kuntze,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Acanthospermum australe,Vascular plants,Hawaiian Islands,,1840,1840,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Acanthospermum hispidum,DC.,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Acanthospermum hispidum,Vascular plants,Hawaiian Islands,,1951,1951,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Achillea millefolium,L.,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Achillea millefolium,Vascular plants,Hawaiian Islands,,1911,1911,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Achyranthes aspera,L.,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,TPL,Achyranthes aspera,Vascular plants,Hawaiian Islands,,1855,1855,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Agave sisalana,Perrine,Asparagaceae,Asparagales,Liliopsida,Tracheophyta,TPL,Agave sisalana,Vascular plants,Hawaiian Islands,,1893,1893,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Ageratina adenophora,(Spreng.) R.M.King & H.Rob.,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Ageratina adenophora,Vascular plants,Hawaiian Islands,,1909,1909,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Ageratina riparia,(Regel) R.M.King & H.Rob.,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Ageratina riparia,Vascular plants,Hawaiian Islands,,1925,1925,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Ageratum conyzoides,(L.) L.,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Ageratum conyzoides,Vascular plants,Hawaiian Islands,,1825,1825,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Ageratum houstonianum,Mill.,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Ageratum houstonianum,Vascular plants,Hawaiian Islands,,1909,1909,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Agrostis avenacea,J.F.Gmel.,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Agrostis avenacea,Vascular plants,Hawaiian Islands,,1888,1888,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Agrostis stolonifera,L.,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Agrostis stolonifera,Vascular plants,Hawaiian Islands,,1912,1912,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Aira caryophyllea,L.,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Aira caryophyllea,Vascular plants,Hawaiian Islands,,1916,1916,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Albizia lebbeck,(L.) Benth.,Leguminosae,Fabales,Magnoliopsida,Tracheophyta,TPL,Albizia lebbeck,Vascular plants,Hawaiian Islands,,1865,1865,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Aleurites moluccanus,(L.) Willd.,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,TPL,Aleurites moluccanus,Vascular plants,Hawaiian Islands,,1000,1000,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Alocasia macrorrhizos,(L.) G.Don,Araceae,Alismatales,Liliopsida,Tracheophyta,TPL,Alocasia macrorrhizos,Vascular plants,Hawaiian Islands,,1000,1000,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Alpinia purpurata,(Vieill.) K.Schum.,Zingiberaceae,Zingiberales,Liliopsida,Tracheophyta,TPL,Alpinia purpurata,Vascular plants,Hawaiian Islands,,1925,1925,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Alpinia zerumbet,(Pers.) B.L.Burtt & R.M.Sm.,Zingiberaceae,Zingiberales,Liliopsida,Tracheophyta,TPL,Alpinia zerumbet,Vascular plants,Hawaiian Islands,,1888,1888,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Alternanthera brasiliana,(L.) Kuntze,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,TPL,Alternanthera brasiliana,Vascular plants,Hawaiian Islands,,1973,1973,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Alternanthera caracasana,Kunth,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,TPL,Alternanthera caracasana,Vascular plants,Hawaiian Islands,,1925,1925,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Alternanthera ficoidea,(L.) Sm.,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,TPL,Alternanthera tenella,Vascular plants,Hawaiian Islands,,1936,1936,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Alternanthera pungens,Kunth,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,TPL,Alternanthera pungens,Vascular plants,Hawaiian Islands,,1959,1959,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Alternanthera sessilis,(L.) R.Br. ex DC.,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,TPL,Alternanthera sessilis,Vascular plants,Hawaiian Islands,,1935,1935,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Alysicarpus vaginalis,(L.) DC.,Leguminosae,Fabales,Magnoliopsida,Tracheophyta,TPL,Alysicarpus vaginalis,Vascular plants,Hawaiian Islands,,1909,1909,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Amaranthus dubius,Mart. ex Thell.,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,TPL,Amaranthus dubius,Vascular plants,Hawaiian Islands,,1930,1930,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Amaranthus hybridus,L.,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,TPL,Amaranthus hybridus,Vascular plants,Hawaiian Islands,,1930,1930,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Amaranthus spinosus,L.,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,TPL,Amaranthus spinosus,Vascular plants,Hawaiian Islands,,1911,1911,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Amaranthus tricolor,L.,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,TPL,Amaranthus lividus,Vascular plants,Hawaiian Islands,,1971,1971,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Amaranthus viridis,L.,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,TPL,Amaranthus viridis,Vascular plants,Hawaiian Islands,,1819,1819,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Ambrosia artemisiifolia,L.,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Ambrosia artemisiifolia,Vascular plants,Hawaiian Islands,,1840,1840,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Ammannia auriculata,Willd.,Lythraceae,Myrtales,Magnoliopsida,Tracheophyta,TPL,Ammannia auriculata,Vascular plants,Hawaiian Islands,,1936,1936,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Ammannia coccinea,Rottb.,Lythraceae,Myrtales,Magnoliopsida,Tracheophyta,TPL,Ammannia coccinea,Vascular plants,Hawaiian Islands,,1977,1977,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Ammophila arenaria,(L.) Link,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Ammophila arenaria,Vascular plants,Hawaiian Islands,,1913,1913,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Amsinckia menziesii,(Fisch. & C.A.Mey.) Ganders,Boraginaceae,Boraginales,Magnoliopsida,Tracheophyta,TPL,Amsinckia intermedia,Vascular plants,Hawaiian Islands,,1944,1944,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Anacardium occidentale,L.,Anacardiaceae,Sapindales,Magnoliopsida,Tracheophyta,TPL,Anacardium occidentale,Vascular plants,Hawaiian Islands,,1915,1915,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Anagallis arvensis,L.,Primulaceae,Ericales,Magnoliopsida,Tracheophyta,TPL,Anagallis arvensis,Vascular plants,Hawaiian Islands,,1895,1895,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Andropogon virginicus,L.,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Andropogon virginicus,Vascular plants,Hawaiian Islands,,1924,1924,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Anethum graveolens,L.,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,TPL,Anethum graveolens,Vascular plants,Hawaiian Islands,,1888,1888,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Annona cherimola,Mill.,Annonaceae,Magnoliales,Magnoliopsida,Tracheophyta,TPL,Annona cherimola,Vascular plants,Hawaiian Islands,,1791,1791,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Anredera cordifolia,(Ten.) Steenis,Basellaceae,Caryophyllales,Magnoliopsida,Tracheophyta,TPL,Anredera cordifolia,Vascular plants,Hawaiian Islands,,1940,1940,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Anthemis cotula,L.,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Anthemis cotula,Vascular plants,Hawaiian Islands,,1909,1909,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Anthoxanthum odoratum,L.,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Anthoxanthum odoratum,Vascular plants,Hawaiian Islands,,1907,1907,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Antigonon leptopus,Hook. & Arn.,Polygonaceae,Caryophyllales,Magnoliopsida,Tracheophyta,TPL,Antigonon leptopus,Vascular plants,Hawaiian Islands,,1909,1909,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Aphelandra aurantiaca,(Scheidw.) Lindl.,Acanthaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Aphelandra aurantiaca,Vascular plants,Hawaiian Islands,,1958,1958,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Arctium lappa,L.,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Arctium lappa,Vascular plants,Hawaiian Islands,,1910,1910,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Ardisia crenata,Sims,Primulaceae,Ericales,Magnoliopsida,Tracheophyta,TPL,Ardisia crenata,Vascular plants,Hawaiian Islands,,1930,1930,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Ardisia elliptica,Thunb.,Primulaceae,Ericales,Magnoliopsida,Tracheophyta,TPL,Ardisia elliptica,Vascular plants,Hawaiian Islands,,1888,1888,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Arenaria serpyllifolia,L.,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,TPL,Arenaria serpyllifolia,Vascular plants,Hawaiian Islands,,1935,1935,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Argemone mexicana,L.,Papaveraceae,Ranunculales,Magnoliopsida,Tracheophyta,TPL,Argemone mexicana,Vascular plants,Hawaiian Islands,,1934,1934,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Artemisia pontica,L.,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Artemisia pontica,Vascular plants,Hawaiian Islands,,1959,1959,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Artemisia vulgaris,L.,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Artemisia vulgaris,Vascular plants,Hawaiian Islands,,1909,1909,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Arthraxon hispidus,(Thunb.) Makino,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Arthraxon hispidus,Vascular plants,Hawaiian Islands,,1972,1972,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Arthrostemma ciliatum,Pav. ex D. Don,Melastomataceae,Myrtales,Magnoliopsida,Tracheophyta,TPL,Arthrostemma ciliatum,Vascular plants,Hawaiian Islands,,1939,1939,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Artocarpus altilis,(Parkinson ex F.A.Zorn) Fosberg,Moraceae,Rosales,Magnoliopsida,Tracheophyta,TPL,Artocarpus altilis,Vascular plants,Hawaiian Islands,,1000,1000,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Arundina graminifolia,(D.Don) Hochr.,Orchidaceae,Asparagales,Liliopsida,Tracheophyta,TPL,Arundina graminifolia,Vascular plants,Hawaiian Islands,,1950,1950,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Asclepias curassavica,L.,Apocynaceae,Gentianales,Magnoliopsida,Tracheophyta,TPL,Asclepias curassavica,Vascular plants,Hawaiian Islands,,1850,1850,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Aster iinumae,Kitam.,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Kalimeris pinnatifida,Vascular plants,Hawaiian Islands,,1983,1983,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Aster subulatus,(Michx.) Hort. ex Michx.,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Aster subulatus,Vascular plants,Hawaiian Islands,,1826,1826,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Asystasia gangetica,(L.) T.Anderson,Acanthaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Asystasia gangetica,Vascular plants,Hawaiian Islands,,1925,1925,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Atriplex eardleyae,Aellen,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,TPL,Atriplex eardleyae,Vascular plants,Hawaiian Islands,,1984,1984,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Atriplex lentiformis,(Torr.) S.Watson,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,TPL,Atriplex lentiformis,Vascular plants,Hawaiian Islands,,1915,1915,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Avena barbata,Pott ex Link,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Avena barbata,Vascular plants,Hawaiian Islands,,1916,1916,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Avena fatua,L.,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Avena fatua,Vascular plants,Hawaiian Islands,,1888,1888,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Axonopus fissifolius,(Raddi) Kuhlm.,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Axonopus fissifolius,Vascular plants,Hawaiian Islands,,1912,1912,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Baltimora recta,L.,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Baltimora recta,Vascular plants,Hawaiian Islands,,1984,1984,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Barleria cristata,L.,Acanthaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Barleria cristata,Vascular plants,Hawaiian Islands,,1929,1929,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Basella alba,L.,Basellaceae,Caryophyllales,Magnoliopsida,Tracheophyta,TPL,Basella alba,Vascular plants,Hawaiian Islands,,1865,1865,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Bassia hyssopifolia,(Pall.) Kuntze,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,TPL,Bassia hyssopifolia,Vascular plants,Hawaiian Islands,,1983,1983,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Begonia foliosa,Kunth,Begoniaceae,Cucurbitales,Magnoliopsida,Tracheophyta,TPL,Begonia foliosa v miniata,Vascular plants,Hawaiian Islands,,1917,1917,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Begonia hirtella,Link,Begoniaceae,Cucurbitales,Magnoliopsida,Tracheophyta,TPL,Begonia hirtella,Vascular plants,Hawaiian Islands,,1952,1952,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Begonia reniformis,Dryand.,Begoniaceae,Cucurbitales,Magnoliopsida,Tracheophyta,TPL,Begonia reniformis,Vascular plants,Hawaiian Islands,,1976,1976,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Bidens connata,Muhl. ex Willd.,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Bidens connata,Vascular plants,Hawaiian Islands,,1963,1963,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Bidens cynapiifolia,Kunth,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Bidens cynapiifolia,Vascular plants,Hawaiian Islands,,1929,1929,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Bidens gardneri,Baker,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Bidens gardneri,Vascular plants,Hawaiian Islands,,1983,1983,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Bidens laevis,(L.) \Britton Sterns & Poggenb.\,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Bidens laevis,Vascular plants,Hawaiian Islands,,1855,1855,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Bidens pilosa,L.,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Bidens pilosa,Vascular plants,Hawaiian Islands,,1819,1819,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Bixa orellana,L.,Bixaceae,Malvales,Magnoliopsida,Tracheophyta,TPL,Bixa orellana,Vascular plants,Hawaiian Islands,,1830,1830,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Blumea laciniata,(Wall. ex Roxb.) DC.,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Blumea laciniata,Vascular plants,Hawaiian Islands,,1923,1923,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Blumea sessiliflora,Decne.,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Blumea sessiliflora,Vascular plants,Hawaiian Islands,,1920,1920,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Boehmeria nivea,(L.) Gaudich.,Urticaceae,Rosales,Magnoliopsida,Tracheophyta,TPL,Boehmeria nivea,Vascular plants,Hawaiian Islands,,1928,1928,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Boerhavia coccinea,Mill.,Nyctaginaceae,Caryophyllales,Magnoliopsida,Tracheophyta,TPL,Boerhavia coccinea,Vascular plants,Hawaiian Islands,,1974,1974,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Bothriochloa barbinodis,(Lag.) Herter,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Bothriochloa barbinodis,Vascular plants,Hawaiian Islands,,1910,1910,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Bothriochloa bladhii,(Retz.) S.T.Blake,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Bothriochloa intermedia,Vascular plants,Hawaiian Islands,,1916,1916,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Bothriochloa pertusa,(L.) A.Camus,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Bothriochloa pertusa,Vascular plants,Hawaiian Islands,,1916,1916,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Bothriospermum tenellum,(Hornem.) Fisch. & C.A.Mey.,Boraginaceae,Boraginales,Magnoliopsida,Tracheophyta,TPL,Bothriospermum tenellum,Vascular plants,Hawaiian Islands,,1854,1854,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Brachiaria mutica,(Forssk.) Stapf,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Brachiaria mutica,Vascular plants,Hawaiian Islands,,1902,1902,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Brassica juncea,(L.) Czern.,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,TPL,Brassica juncea,Vascular plants,Hawaiian Islands,,1942,1942,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Brassica nigra,(L.) K.Koch,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,TPL,Brassica nigra,Vascular plants,Hawaiian Islands,,1888,1888,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Brassica rapa,L.,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,TPL,Brassica campestris,Vascular plants,Hawaiian Islands,,1909,1909,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Briza maxima,L.,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Briza maxima,Vascular plants,Hawaiian Islands,,1917,1917,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Briza minor,L.,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Briza minor,Vascular plants,Hawaiian Islands,,1840,1840,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Bromus catharticus,Vahl,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Bromus willdenowii,Vascular plants,Hawaiian Islands,,1909,1909,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Bromus pectinatus,Thunb.,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Bromus mollis,Vascular plants,Hawaiian Islands,,1909,1909,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Bromus rigidus,Roth,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Bromus rigidus,Vascular plants,Hawaiian Islands,,1910,1910,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Bromus rubens,L.,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Bromus rubens,Vascular plants,Hawaiian Islands,,1920,1920,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Bromus tectorum,L.,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Bromus tectorum,Vascular plants,Hawaiian Islands,,1888,1888,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
Broussonetia papyrifera,(L.) L'Hér. ex Vent.,Moraceae,Rosales,Magnoliopsida,Tracheophyta,TPL,Broussonetia papyrifera,Vascular plants,Hawaiian Islands,,1000,1000,Herbarium record,Wester L. (1992),Complete Species List,Pacific Islands
